"Country Name", 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979, 1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 
"Guinea-Bissau", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -130000.0, 0, 40000.0, 0, 230000.0, 0, 0, 0.0, 0.0, 2290000.0, 1439999.9, 820000.0, 120000.0, 680000.0, 470000.0, 2020000.0, 2089999.9, 5830000.0, 3299999.9, 430000.0, 40000.0, 1030000.0, 11479108.8, 4407138.2, 730876.6134, 702270.8631, 395613.596288615, 3545253.68893724, 4005503.68688217, 1915633.35188715, 8692468.08975684, 17887123.5620828, 18770117.49192, 6630074.02775762, 18890200.0, 26240200.0, 25024047.388377, 6624917.19274534, 19639703.7983811, 28852727.6882278, 18575499.4478127, 14221700.0, 15691197.9520896, 20563818.2174005, 71658680.3379902, 20989721.6146962, 18529723.3545946, 21940884.8921, 0
"Equatorial Guinea", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20000.0, 0, 0, -180000.0, 450000.0, 520000.0, 2169999.9, 2439999.9, 5629999.9, 1679999.9, 500000.0, 890258.9696127, 11073778.6647058, 41324758.9335023, 6018320.15756731, 22301675.6350731, 16995533.4921224, 126924170.672485, 376180404.220707, 53451528.1, 274768116.7281, 154296173.9421, 154499589.8738, 940741215.6788, 323391507.4578, 689779766.0014, 340914468.516, 769146185.1714, 469506014.6494, 1242731087.2645, -793872332.8234, 1636219625.3171, 2734000000.0, 1975000000.0, 985256411.512, 582948701.8906, 167875182.5769, 233325072.8367, 53998812.9036, 304827249.4895, 396077780.0117, 452287112.0704, 410016918.3231, 459848321.2854, 458509902.9987, 0
"Greece", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50000000.0, 42000000.0, 55000000.0, 62000000.0, 67000000.0, 24000000.0, 305000000.0, 387000000.0, 428000000.0, 613000000.0, 672000000.0, 520000000.0, 436000000.0, 439000000.0, 485000000.0, 447000000.0, 471000000.0, 683000000.0, 907000000.0, 752000000.0, 1005000000.0, 1135000000.0, 1144000000.0, 977000000.0, 981000000.0, 1053000000.0, 1058000000.0, 984000000.0, 71200000.0, 82701091.4183123, -8195469.28845516, 2001266.56220201, 34180546.5370639, 1408086698.62351, 2147927926.7584, 688484256.649083, 5411403362.23117, 1957124444.19442, 5733447473.24928, 2766296835.47185, 532926980.500431, 1092191387.83039, 1662090329.838, 2945271844.68569, 2697339246.05447, 1268938505.86333, 2698544612.16074, 3439131879.75517, 4025447788.57703, 4999635989.53693, 3303648833.22836, 6132475888.3553, 6846333190.71589, 0
"Grenada", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100000.0, 1400000.0, 0.0, 0.0, 0.0, 1900000.0, 2500000.0, 2800000.0, 4111111.11111111, 4481481.48148148, 14722222.2222222, 14981481.4814815, 10481481.4814815, 12874074.0740741, 15274074.0740741, 22581481.4814815, 20248148.1481481, 19311111.1111111, 19977777.7777778, 16962962.962963, 33500000.0, 48685185.1851852, 41551851.8518519, 37407407.4074074, 58748148.1481481, 54488888.8888889, 89166666.6666667, 65014333.3333333, 70157129.6296296, 89787148.1481481, 156554796.666667, 134832583.333333, 102556362.962963, 60420861.1111111, 42648183.7037037, 31489862.962963, 74688413.3333333, 106797167.694444, 156442123.708519, 109856645.676727, 155662145.333704, 184005688.979111, 198978976.599383, 148811370.074643, 144226098.756704, 159967672.963, 0
"Guatemala", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29399999.9, 28600000.0, 15900000.0, 34799999.9, 47399999.9, 80000000.0, 12500000.0, 97500000.0, 127200000.0, 117000000.0, 110700000.0, 127100000.0, 77100000.0, 45000000.0, 38000000.0, 61800000.0, 68800000.0, 150200000.0, 329900000.0, 76200000.0, 47700000.0, 90700000.0, 94100000.0, 142500000.0, 65200000.0, 75200000.0, 76900000.0, 631400000.0, 1346300000.0, 924600000.0, -788600000.0, -936494410.38247, -1016996773.78154, 19488617.59936, 321400000.0, 540000000.0, 635300000.0, 859200000.0, 731386670.0, 499821250.0, 1102460180.0, 876760590.0, 1399819890.0, 1522143500.0, 1407555280.0, 1203355080.0, 845786560.0, 998344470.0, 922397870.0, 1170758860.0, 1004371660.0, 3597772700.0, 1338345150.0, 0
"Guyana", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9000000.0, -2439999.9, 2500000.0, 8199999.9, 1360000.0, 800000.0, 5009999.9, -1764705.88304498, 4019999.9, 588235.294348328, 588235.294348328, -1777777.77840988, 4433333.33481111, 4733333.33491111, 4489019.5194584, 1810974.26891343, -9000000.0, 4349999.9, 2100000.0, -2060000.0, 7900000.0, 12340000.0, 146610000.0, 69540000.0, 106690000.0, 74420000.0, 59000000.0, 52000000.0, 44000000.0, 46000000.0, 67100000.0, 56000000.0, 43600000.0, 26100000.0, 30000000.0, 76800000.0, 102400000.0, 152400000.0, 178000000.0, 164000000.0, 198000000.0, 246800000.0, 277910000.0, 200558390.0, 237750048.55, 137700000.0, 162654036.352959, 327343651.21783, 1180405596.06866, 1695179887.0, 1294482521.17088, 2237312735.22896, 4408443480.0, 0
"Honduras", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8400000.0, 7400000.0, 3000000.0, 6599999.9, -1149999.99976168, 7000000.0, 5250000.0, 8900000.0, 13150000.0, 28200000.0, 5800000.0, -3600000.0, 13800000.0, 21000000.0, 20450000.0, 27500000.0, 30000000.0, 38650000.0, 48300000.0, 51000000.0, 43500000.0, 52100000.0, 47600000.0, 26700000.0, 34800000.0, 50000000.0, 90900000.0, 121500000.0, 99000000.0, 237300000.0, 349978000.0, 309826700.0, 287314900.0, 390166272.910663, 592120092.945897, 601059572.180071, 717591908.177828, 966926354.327952, 1200798087.04613, 494497450.521718, 607376418.071288, 1042571020.7703, 1081346795.58822, 1069029263.15978, 1704790710.03868, 1316679827.33597, 1147030449.99683, 949955941.517779, 1442587576.2096, 955095297.980428, 236016866.159636, 800315953.182343, 1081725501.24429, 0
"Croatia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13000000.0, 144186480.153655, 114440874.376863, 108053139.664729, 492528182.656309, 596514805.246476, 1004077219.78391, 1454741833.64146, 1015069996.97348, 1036758145.87206, 980784304.813265, 1846434012.04769, 1314179917.33292, 1814728743.16264, 3346611893.3292, 4645807617.35418, 5249620116.02881, 3069599255.91982, 1545050408.33734, 1248979435.63125, 1465100044.52763, 966014917.345737, 3179819720.25664, 35177680.9291985, 423781033.377397, 451346089.173737, 1314767768.0783, 3940753801.94997, 1249365581.0805, 4660184373.76559, 3669271655.46538, 0
"Haiti", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2799999.9, 3400000.00068, 4059985.03910975, 6979999.99531595, 7939993.41632895, 2640000.000528, 7780000.001556, 8000000.0016, 10000000.002, 12000000.0024, 13000000.0026, 8340000.001668, 7080000.001416, 8420000.001684, 4460000.00037167, 4920000.0, 4820000.0, 4680000.0, 10100000.0, 9360000.0, 8000000.0, -1800000.0, -2200000.0, -2800000.0, -2799999.9, 7400000.0, 4100000.0, 4000000.0, 10760000.0, 30000000.0, 13250000.0, 4400000.0, 5700000.0, 13800000.0, 5900000.0, 26000000.0, 160600000.0, 74500000.0, 29800000.0, 55470000.0, 178000000.0, 119000000.0, 156000000.0, 161918586.25, 99000000.0, 105680000.0, 104900000.0, 374860000.0, 105000000.0, 75000000.0, 25000000.0, 51299000.0, 39303200.0, 0
"Hungary", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 553808999.9, 1462141210.2598, 1479165393.92739, 2349715110.57644, 1144083870.1178, 4804151332.43276, 3288936448.51943, 4164123319.5914, 3261654749.79361, 3384965975.25316, 2747712559.81382, 4058819560.69834, 3643428379.51995, 4157510420.33352, 4538099567.15789, 27489690204.0215, 18678720024.6862, 70631297038.9164, 75107772943.2045, -2792080129.12211, -20770280260.78, 10740966550.9834, 10815928328.3018, -3586600504.51759, 13060104658.7999, -5266437314.96472, 69681210262.328, -12133055292.6452, -64364899191.4145, 98480187616.2402, 167595011684.526, 29840453698.9955, -13984794998.1878, 0
"Indonesia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145380000.0, 299069999.9, 253520000.0, 581000000.0, 182120000.0, 1292059999.9, 747590000.0, 235000000.0, 417709999.9, 226000000.0, 180000000.0, 133000000.0, 225000000.0, 292000000.0, 222000000.0, 310000000.0, 258000000.0, 385000000.0, 576000000.0, 682000000.0, 1093000000.0, 1482000000.0, 1777000000.0, 2004000000.0, 2109000000.0, 4346000000.0, 6194000000.0, 4677000000.0, -240800000.0, -1865620963.49087, -4550355285.71428, -2977391857.14286, 145085548.722222, -596923827.786241, 1896082770.0, 8336257207.64285, 4914201435.40071, 6928480000.0, 9318453649.82664, 4877369178.43651, 15292009410.5099, 20564938226.7185, 21200778607.8727, 23281742361.5305, 25120732059.5134, 19779127976.9576, 4541713739.23769, 20510310832.4469, 18909826043.5105, 24993551748.0098, 19175077747.8077, 21213080329.8583, 21428338421.8205, 0
"Isle of Man", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"India", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45460000.0, 47659999.9, 17789999.9, 37909999.9, 56969999.9, -10326246.7051639, -7706430.54257424, -36060000.0, 18090000.0, 48570000.0, 79159999.9, 91920000.0, 72079999.9, 5639999.9, 19239999.9, 106090000.0, 117730000.0, 212319999.9, 91250000.0, 252099999.9, 236690000.0, 73537638.3885329, 276512438.973893, 550370024.929383, 973271468.722874, 2143628110.28392, 2426057021.91092, 3577330042.34586, 2634651657.77141, 2168591054.37924, 3584217307.18756, 5128093561.62688, 5208967106.27894, 3681984671.43429, 5429250989.85717, 7269407225.61438, 20029119267.1396, 25227740886.6819, 43406277075.8109, 35581372929.6642, 27396885033.7839, 36498654597.8589, 23995685014.2142, 28153031270.3203, 34576643694.1383, 44009492129.5319, 44458571545.798, 39966091358.7384, 42117450737.2644, 50610647353.5912, 64362364994.3754, 44727277562.881, 49940258404.266, 0
"Ireland", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32000000.0, 25000000.0, 31000000.0, 52000000.0, 51200000.0, 158169999.9, 172680000.0, 136240000.0, 375259999.9, 336680000.0, 286449999.9, 203449999.9, 242009999.9, 169650000.0, 121360000.0, 163660000.0, 250293354.5, 322476620.4, 257438683.1, 192759335.7, 621910999.9, 1361667999.9, 1458175000.0, 1077890000.0, 856979000.0, 1442925000.0, 2617483000.0, 2028797815.3851, 8862216910.7467, 18210641713.9077, 25779436152.5705, 9650920349.706, 29323796527.2223, 22781292817.2057, -10607612697.3484, 47001243614.0878, 22070063905.1011, 59934755383.4486, 23287686335.9747, 53974309647.0524, 37748455283.6937, 23699352432.596, 58090414122.9928, 70811172728.4365, 97382259038.5326, 237060224928.863, 102915688042.276, 58300808407.7828, 67361732390.1091, -46633226471.2905, 34782774941.4582, 81018660489.7563, 14952575508.7112, 0
"Iran, Islamic Rep.", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28000000.0, 65200000.0, 91200000.0, 561500000.0, 323500000.0, 494399999.9, -101590000.0, 345690000.0, 909059999.9, 164349999.9, 80909999.9, 28219999.9, -136090000.0, -78519999.9, 42689999.9, -38149999.9, -112440000.0, -307630000.0, 60539999.9, -19420000.0, -361949999.9, 22590000.0, 8500000.0, 207550000.0, 2000000.0, 17000000.0, 26000000.0, 53000000.0, 24000000.0, 35000000.0, 39000000.0, 408118760.0, 3519380360.0, 2877481499.9, 3037299840.0, 2889191670.0, 2317538500.0, 2017791750.0, 1979988010.0, 2983421910.0, 3648972409.9, 4276718689.9, 4661734400.0, 3049945000.0, 2105494000.0, 2050000000.0, 3372000000.0, 5019000000.0, 2373000000.0, 1508000000.0, 1342000000.0, 1425000000.0, 1500000000.0, 0
"Iraq", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -910000.0, -180000.0, -90000.0, -6549999.9, -8830000.0, -44920000.0, 1350000.0, 4389999.9, 300000.0, 1610000.0, 1530000.0, 4120000.0, 2419999.9, -234000.0, -2749000.0, -1159999.9, 918000.0, -4291000.0, -3383000.0, 390000.0, -6809999.9, 7685999.9, 93000.0, 803000.0, -30000.0, 0, -1994000.0, 1153000.0, 7387999.9, 0, -32000.0, -6655999.9, -326000.0, 1000000000.0, 300000000.0, 515300000.0, 383000000.0, 971800000.0, 1855700000.0, 1598300000.0, 1396200000.0, 2082000000.0, 3400000000.0, -2335300000.0, -10176400000.0, -7574200000.0, -6255900000.0, -5032400000.0, -4885100000.0, -3075600000.0, -2859100000.0, -2637300000.0, -2088200000.0, 0
"Iceland", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4500000.0, 19800000.0, 2799999.9, -1500000.0, 13199999.9, 42399999.9, 4500000.0, 4200000.0, 8100000.0, 3100000.0, 22300000.0, 53000000.0, 35800000.0, -23400000.0, 13700000.0, 23600000.0, 8500000.0, 2400000.0, -14800000.0, -27400000.0, -4803187.83042594, -18436099.0772239, 8648079.00261276, -1174.96544936253, 2394198.45398918, -9309003.2336037, 83381484.1223949, 148012830.038199, 154082591.966407, 66639312.8881673, 155160734.106047, 163445772.282048, 91905493.0570106, 335355205.005774, 755317000.399857, 3093680067.57088, 3876554983.10737, 6872169567.20657, 1203686964.67602, 63588140.7547116, 256982201.688046, 1106958185.40328, 1024164328.08698, 472607545.774898, 766775539.042214, 1145767444.82301, -1066286957.46864, -6999892980.93709, -622718386.260034, -556463720.652854, -878458464.586911, 108528895.866518, 961239135.54338, 0
"Israel", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49000000.0, 57000000.0, 114000000.0, 149000000.0, 84000000.0, 45000000.0, 47000000.0, 81000000.0, 39000000.0, 11000000.0, 51000000.0, 114400000.0, 21300000.0, 78500000.0, 89500000.0, 112300000.0, 143400000.0, 224100000.0, 267200000.0, 160400000.0, 151000000.0, 345600000.0, 588500000.0, 604900000.0, 441600000.0, 1350300000.0, 1397100000.0, 1633800000.0, 1737400000.0, 4150000000.0, 8047500000.0, 1771300000.0, 1582500000.0, 3322000000.0, 2946900000.0, 4818400000.0, 14395500000.0, 8798100000.0, 10274200000.0, 4606900000.0, 6984700000.0, 8653000000.0, 9017300000.0, 11842200000.0, 6048900000.0, 11336200000.0, 11988000000.0, 16892500000.0, 21514500000.0, 17362500000.0, 23109200000.0, 21486300000.0, 27868400000.0, 0
"Italy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 624159999.37584, 549089964.645401, 673181132.47583, 673103003.06248, 595350461.044662, 644515567.897932, 109235548.026999, 1129034014.86375, 477670644.849127, 415373572.951606, 578156244.971696, 1124409632.59096, 615183541.114249, 1194907474.96569, 1313182671.6535, 1066817195.71957, -153004673.097472, 4188118186.77518, 6789447588.54486, 2191462723.60024, 6440765876.2042, 2403349144.16848, 3118551014.86546, 3738910087.76316, 2208555822.67644, 4843882770.49676, 3548937154.07852, 3687266505.51482, 2640065101.35419, 6941768225.12833, 13172981900.3999, 14878086498.8458, 17239360004.8835, 19572886733.5722, 20100742901.8037, 36762073074.939, 56995485107.0101, 65975535145.4856, -9501579210.46569, 16607196344.8457, 9930501390.90892, 34465481829.5317, 34901033.0149755, 19531411961.8185, 17032744039.0433, 13303439230.2377, 25656663794.7916, 11138429977.1854, 44249715319.1484, 31185214397.3208, -22090942205.122, 18911500067.3882, 31228075331.5883, 0
"Jamaica", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162099999.9, 175199999.9, 97500000.0, 73299999.9, 30500000.0, 61399999.9, -600000.0, -9700000.0, -26600000.0, -26400000.0, 27700000.0, -11500000.0, -15800000.0, -18700000.0, 12200000.0, -9000000.0, -4600000.0, 53400000.0, -12000000.0, 57100000.0, 137900000.0, 133200000.0, 142400000.0, 77900000.0, 79000000.0, 101800000.0, 135700000.0, 155700000.0, 322100000.0, 474700000.0, 419600000.0, 576500000.0, 443800000.0, 683500000.0, 559365888.026738, 637901995.872958, 842342788.336148, 811902426.322257, 1376602630.06182, 485164640.147181, 185775630.598887, 172757165.409787, 413333448.071632, 544747561.767059, 582148741.614112, 924977863.710038, 927976718.982491, 888835228.478601, 774620603.11409, 665415555.002522, 265100553.561347, 320480000.0, 318736000.0, 0
"Jordan", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 559999.381979295, 2130438.41763228, 6830353.69898947, 25641693.8912574, -7530498.54168533, 11230237.2141552, 56431307.4522209, 26371066.4697691, 33830643.4610655, 140813771.704931, 59432045.5732508, 34864661.930461, 77487832.8920638, 24948927.4552075, 22754208.3817977, 39498588.0163604, 23731746.1964068, -1349805.31263636, 37646775.3107837, -11887398.0426124, 40722566.9809784, -33548530.1487943, 2854731.793423, 13308089.2065636, 15514809.5909732, 360930888.575458, 310014104.372356, 157968970.380818, 913258110.014104, 273628171.251894, 238222874.679327, 546967559.943583, 936812411.847673, 1984485190.40903, 3544005641.74894, 2622144778.84372, 2826744496.33301, 2413098591.5493, 1688394366.19718, 1486056338.02817, 1548450704.22535, 1946597204.0421, 2178450704.22535, 1600281690.14085, 1552957746.47887, 2029718309.85915, 954929577.464789, 729718309.859155, 760281690.140845, 621830985.915493, 1137042253.5211, 0
"Japan", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94000000.0, 210000000.0, 169000000.0, -42000000.0, 202000000.0, 226000000.0, 113000000.0, 21000000.0, 8000000.0, 239000000.0, 278000000.0, 189000000.0, 439000000.0, 416000000.0, -10000000.0, 608713150.2163, 242107761.69, 1177422254.1794, -483800486.9218, -1059696732.4809, 1806039007.68, 1284268820.477, 2755603982.5978, 210435439.4863, 888384470.8829, 41463072.3499, -38203596.3353635, 2486935040.42281, 2512021924.4741, 14780510030.7061, 10688168325.6084, 4926033619.18462, 11557373873.9419, 8771535612.31506, 7527948175.22325, 5459618342.94079, -2396909736.30508, 21631204435.6847, 24624845329.5648, 12226471578.7439, 7440979284.16286, -850717035.068239, 546962692.190728, 10648441636.2071, 19752249424.0871, 5252218412.39172, 40954181468.5533, 18802251208.1069, 25289367857.8518, 39960544340.0141, 62584719398.0912, 34669239975.5376, 47522407140.5643, 0
"Kazakhstan", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000000.0, 1271400000.0, 659700000.0, 964200000.0, 1137000000.0, 1321400000.0, 1151400000.0, 1587000000.0, 1370521199.1464, 2816823050.0, 2588491060.0, 2483253230.0, 5615262947.0, 2546065710.0, 7611168450.0, 11972842988.7618, 16818890680.0, 14275888207.0145, 7456117901.08145, 13760291528.5034, 13648134373.8439, 10011293285.3074, 7308112644.25121, 6577824049.679, 17223789547.9215, 4757396810.52606, 353291554.55809, 3730856270.68398, 7205989084.29, 4548971295.49, 4907465709.11, 0
"Kenya", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13800000.0, 7400000.0, 6299999.9, 17260000.0, 23420000.0, 17158747.4682439, 46371850.8569701, 56545225.6651086, 34414129.6353199, 84009903.2805679, 78973745.6201712, 14147557.1804225, 13000894.9566675, 23738842.6826748, 10753527.417594, 28845949.0411445, 32725776.7881461, 39381344.2023682, 394430.639372066, 62189917.2680637, 57081096.1781558, 18830976.8357173, 6363133.1446811, 145655517.114549, 7432412.60236849, 42289248.4582554, 108672931.624341, 62096809.7799305, 26548245.9700464, 51953455.9539555, 110904550.399762, 5302622.93940566, 27618447.058206, 81738242.6366213, 46063931.4543862, 21211685.395223, 50674725.1830696, 729044146.04372, 95585680.233444, 116257608.986359, 178064606.752108, 1450474757.0818, 1380173661.94265, 1118825000.19331, 820937598.36054, 619724465.016411, 469533310.683932, 1346085345.21692, 767761506.730644, 469940266.776669, 426305189.425793, 463348935.675033, 393583092.135275, 0
"Kyrgyz Republic", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10000000.0, 38178000.0, 96090000.0, 47238000.0, 83820000.0, 109228485.0, 44412800.0, -2360124.96095706, 5006732.8770432, 4661963.54471303, 45544627.8, 175458810.076826, 42565248.3, 182022902.5, 207919477.6, 376992152.1, 189377400.0, 472768300.0, 685760800.0, 260927500.0, 612016900.0, 343010700.0, 1144054000.0, 619220700.0, -107212800.0, 144222600.0, 403865100.0, -401518600.0, 226205400.0, 290850200.0, 0
"Cambodia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000.0, -280000.0, -10000.0, 190000.0, 1350000.0, 270000.0, 0, 0, 0, 0, 1000000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33000000.0, 54124000.0, 68900000.0, 150800000.0, 293600000.0, 203700000.0, 115871733.049309, 102225822.011716, 118308566.310881, 146481995.063845, 130956363.872694, 81580650.5580651, 131416229.281784, 379180190.600283, 483209382.712787, 867288538.643543, 815180217.958376, 928393617.348897, 1404315448.8853, 1538883424.90021, 1988102944.64495, 2068470774.00468, 1853471158.09921, 1822804151.25712, 2475915853.65763, 2788084321.65816, 3212633447.0447, 3663032999.47048, 3624644990.13295, 3483461605.65372, 3578831295.87393, 0
"Korea, Rep.", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66000000.0, 42000000.0, 496000000.0, 4000000.0, 2000000.0, 6000000.0, 81000000.0, 94000000.0, 89000000.0, 172000000.0, 47100000.0, 155100000.0, 120900000.0, 184300000.0, 223300000.0, 355300000.0, 682500000.0, 838600000.0, 1293100000.0, 1389600000.0, 1045600000.0, 1455200000.0, 1001600000.0, 832300000.0, 1136600000.0, 2487100000.0, 2782600000.0, 3301100000.0, 5989200000.0, 10726300000.0, 11509400000.0, 6522300000.0, 5475100000.0, 7010000000.0, 13294400000.0, 13643200000.0, 9161900000.0, 8826900000.0, 11187500000.0, 9021900000.0, 9497400000.0, 9773000000.0, 9495900000.0, 12766600000.0, 9273600000.0, 4104100000.0, 12104300000.0, 17912900000.0, 12182600000.0, 9634300000.0, 8764900000.0, 22060400000.0, 17996000000.0, 0
"Kuwait", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25989999.9, 10000.0, 10000.0, 300000.0, 120000.0, 250000.0, -510000.0, 1330000.0, 760000.0, 1280000.0, 830000.0, 1210000.0, -90000.0, 40000.0, -6030000.0, 7250000.0, -14529999.9, -6320000.0, 16320000.0, 3660000.0, 5599999.9, 800000.0, 35299999.9, 13252097.9728, 1519181869.02587, 6701341.17431204, 347351454.621611, 19779208.9756995, 59063714.1284736, 72269842.4517434, 16299834.3665165, -111516284.529561, 3619441.97735906, -67111499.338334, 23752969.1211401, 233904109.589041, 121305596.280329, 111535690.174729, -5951752.85941426, 1113588046.64934, 1304627500.01185, 3259067552.4562, 2872588962.21562, 1433630444.12308, 485806657.755081, 284647623.805362, 292026510.202096, 113012065.007347, -21377568.8207293, 515617569.386937, -558055522.567383, -272335307.098366, 752255305.966946, 0
"Lao PDR", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000.0, 0, -130000.0, 890000.0, 430000.0, 240000.0, 0, 640000.0, 0, 0, 0, 0, 0, 0, 0.0, -1620000.0, 0.0, 0.0, 2000000.0, 4000000.0, 6000000.0, 6900000.0, 7800000.0, 29900000.0, 59200000.0, 95100000.0, 159800000.0, 91000000.0, 45900000.0, 78900000.0, 33890000.0, 23904284.1333334, 4451297.0311068, 19484000.8001107, 16917263.0, 27720000.0, 187310641.0, 323520000.0, 227770000.0, 318598209.09, 278805903.12, 300743507.13, 617755394.539664, 681397257.103792, 867646121.708671, 1077759914.58895, 935296172.783645, 1693080810.93877, 1358019506.22958, 755524124.249368, 967706086.202045, 1071913715.60885, 528224849.7, 0
"Lebanon", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80000.0, 760000.0, 3950000.0, 6339999.9, 5040000.0, 7490000.0, 6099999.9, 2230000.0, 290000.0, -12160000.0, 1659999.9, -670000.0, 600000.0, 5070000.0, 6929999.9, 10480000.0, 1250000.0, -270000.0, 1590000.0, 6450000.0, 1629999.9, 18460000.0, 7400000.0, 22559999.9, 35000000.0, 80000000.0, 1799599999.9, 1134903120.8, 871676542.1, 993475000.0, 1453906999.9, 1335970000.0, 2860020313.18819, 1898780570.45821, 2623502612.40255, 2674534372.19901, 3375980757.8597, 4333045470.38383, 4803602660.45614, 4279880834.52716, 3137050288.4, 3111315000.1, 2661087127.6, 2862509426.6, 2159289951.7, 2568485071.1, 2522409653.4, 2658003844.61444, 1906392482.4039, 1623326612.01386, 597150389.735559, 457878416.0, 0
"Liberia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57140000.0, -33960000.0, 20649999.9, 74840000.0, 57710000.0, 180410000.0, 83170000.0, 170449999.9, 144690000.0, 41210000.0, 71920000.0, 287949999.9, 749374.529936074, 1057307.16723739, 779521.780685677, -348846.763586911, -355306.888838521, 829049.407289882, 290149999.9, 656039999.9, 225240000.0, 8410000.0, -10850000.0, -53619999.9, 17379999.9, 4599999.9, -132130000.0, 213819999.9, 190310000.0, 256259999.9, 20800000.0, 8300000.0, 2799999.9, 372220000.0, 75351731.6495429, 82802111.438061, 107856671.533941, 131637661.595465, 283536077.408015, 127803424.522852, 2064680994.23868, 2086006933.33333, 2309981241.25, 1998675365.66, 501870828.620424, 232679832.473779, 311699760.322875, 247842983.01405, 129129754.833293, 86681700.4596762, 86960000.0, 45680000.0, 73106666.7, 0
"Libya", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317220000.0, 70780000.0, 125980000.0, -201280000.0, 6200000.0, -576299999.9, 262850000.0, -451273599.654362, -702581652.156492, -587736574.400142, -1089340260.37543, -744126662.801779, -391821735.945326, -326630705.630301, -16888867.8944498, 119235407.173716, -176920553.658922, -97633681.2854538, 97982197.0463219, 125166197.303941, 158911104.554973, 91903803.1080736, 99093118.9194453, 58152864.1986836, -72624307.4611704, -88486065.3924703, -111721670.754033, -67915602.7333997, -127894074.619937, -128069471.477123, 141000000.0, -133000000.0, 145000000.0, 143000000.0, 357000000.0, 1038000000.0, 2064000000.0, 4689000000.0, 4111300000.0, 1371000000.0, 1784000000.0, 0.0, 1425000000.0, 702000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0
