"Country Name", 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979, 1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 
"Georgia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3652716522.4034, 2674053301.15271, 2477662573.21448, 2574152261.40017, 3012405770.02844, 3572701969.15907, 3700348525.51775, 3474005044.37322, 3214985445.16014, 3138934602.88023, 3361553354.37256, 3922339411.45925, 4742739049.97525, 5913489281.40213, 7399037173.48989, 9175750672.67782, 10858872969.5414, 11243382547.5463, 12143610658.8628, 13211481561.9687, 15485814682.9166, 16839101721.8166, 17621888732.1426, 16439320029.6937, 15220460218.3208, 15049120510.8762, 16628257973.5815, 17430288919.259, 15860244599.882, 17421883448.4638, 20792138125.4393, 0
"Ghana", 0, 1366949999.80044, 1473009658.56564, 1606764395.89629, 1813805942.98201, 1961195230.5055, 1994449533.05805, 1863532751.03778, 1904353472.9488, 2163094700.67356, 2426398873.54846, 2378867098.30098, 2829445415.98597, 3271576666.52071, 3183846296.71665, 2918968562.0375, 3132021846.21878, 3678042220.54256, 4116343281.70721, 4642444567.42462, 4626812850.39454, 4160767535.57135, 3797816736.78819, 4214656795.17349, 4493247446.43613, 5179565907.95029, 5665746968.20616, 6087279939.56969, 5765055348.13058, 5849623829.95199, 6303120309.26426, 6778667251.44604, 6717951976.66179, 6204774727.5659, 6289366538.06452, 6597267794.47736, 6984322406.95395, 7122123009.94487, 7391231988.81316, 6465489060.12345, 5838404963.65904, 5507509453.73928, 6555665083.29516, 8152858666.63363, 10033490118.1948, 13101804147.0843, 18271036322.7691, 27260319431.6396, 28753127370.8425, 30627958989.3407, 35139199623.8428, 39844194013.4179, 49029066084.7809, 51230623087.4207, 53904245955.1529, 51691905824.101, 54862331836.0895, 63155712254.2866, 67723204551.8504, 71863223493.1449, 74961499102.7626, 79641191586.5474, 0
"Gibraltar", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"Guinea", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2394928744.39569, 2415534143.65139, 2587810641.07461, 2737420458.50471, 3085049027.98868, 3382977819.26287, 3505233593.90792, 3669042869.66649, 3842371486.75053, 3887949439.04596, 3690977352.56556, 3591956532.58947, 3325081109.87589, 3056103235.10386, 2989514559.32734, 2967375726.16754, 3330860870.30487, 3263311119.2048, 3711871549.02705, 4437364225.24219, 6048720442.06707, 6707597751.5545, 7036997409.71925, 7089757044.85942, 7465885056.70966, 7611229376.93105, 8305213731.22361, 8703469637.07153, 9099739319.89621, 9948322342.11886, 10687798811.8019, 12161401431.859, 12532996086.8716, 13412479878.2298, 16502161381.2731, 0
"Gambia, The", 0, 0, 0, 0, 0, 0, 0, 48394811.7530421, 48346838.1305589, 50730398.9368041, 53544837.5958073, 58336881.1592625, 74417849.856935, 94623011.4758391, 123051110.788567, 131067863.010039, 137836091.816189, 157979511.684379, 192229322.943686, 242709158.464608, 254053353.648758, 228671503.238101, 212993546.255264, 209586268.755516, 226476124.232269, 237980399.617351, 267681289.928833, 265450673.314185, 276036829.82195, 292371831.050015, 392770811.40352, 538927353.834131, 753788833.467544, 755431204.833007, 783891424.787705, 817291396.258829, 827321439.787253, 820172541.457815, 818539846.51334, 821353700.906052, 758144234.757917, 624788610.684736, 572473398.096211, 700751708.649676, 795117238.836814, 1023447545.86356, 1146597765.97893, 1368407502.39697, 1529142881.66808, 1594476328.48596, 1398703726.09105, 1450724871.16469, 1433029442.67746, 1306587878.31267, 1302539892.48035, 1339838186.51314, 1458120056.40014, 1642760729.23017, 1768269711.04631, 1803007520.70579, 1951487579.62119, 2157706792.11148, 0
"Guinea-Bissau", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90224341.3947441, 99052861.973231, 112191893.658729, 127834796.785846, 117155196.864252, 110589562.777003, 126867259.704661, 138611554.234386, 115103820.686938, 148700433.516144, 158730773.725385, 157219950.621431, 159166211.591496, 172173111.750813, 142858783.013345, 157419024.950995, 170460591.81462, 197040401.123077, 218659529.844736, 243610117.783568, 243777346.114108, 236932896.084349, 233414317.414259, 243578137.391, 265377770.876726, 272444689.157495, 184428975.59776, 191831733.997647, 251824388.602139, 307357944.553962, 380389822.557928, 424667246.917409, 501541357.905595, 576167990.714474, 607835597.523576, 658844470.114178, 744243034.589105, 832910543.853489, 890443034.781221, 998493455.342442, 1004412302.28523, 1050179894.46634, 1087414298.52629, 1106352122.72448, 1165880103.54715, 1237220646.49923, 1342845894.66079, 1535323244.13919, 1498359037.54347, 1574282832.14265, 1716918607.44343, 0
"Equatorial Guinea", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36066566.8266533, 38955852.7584794, 43691834.0609256, 52142729.6306277, 60976909.4950853, 80417730.0261335, 97125430.4559897, 93336687.5211539, 110248032.419309, 115578837.702034, 168077002.519054, 169594197.83595, 128928606.575872, 124299519.263688, 184027224.986856, 467190628.739524, 390864177.925379, 474644015.478581, 466800829.470284, 571054434.865489, 834424406.204224, 817747261.288178, 1235368024.27638, 2915838580.54396, 6359387171.71754, 9529642753.35362, 12267251926.8733, 11300350922.5032, 9412211113.60274, 11384729765.9954, 14300511965.5016, 15099256045.8368, 14849041964.7415, 12677723816.3935, 10043892394.5974, 8216527055.29136, 8803820240.03943, 8567921457.17266, 8218021001.03664, 8488911355.01721, 8775365349.52606, 0
"Greece", 0, 5206040347.05866, 5954974383.94224, 6725682626.12304, 7696588843.66734, 8580784478.66604, 9422896587.46121, 10524862291.2875, 12056805468.3849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270791390955.169, 291358556392.549, 318063625332.037, 326787899070.038, 307085120669.579, 272747795149.018, 256056930834.887, 245895726383.241, 239688100176.67, 218452697918.655, 200867908001.466, 193151697458.333, 204791051286.012, 211061683355.903, 191699424422.85, 211542574935.451, 227406573059.868, 0
"Grenada", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101666759.394716, 115683054.071547, 118822207.117073, 121388097.099426, 122783178.678283, 131847515.208453, 149549060.137797, 178902221.827387, 218518431.131664, 244652907.990671, 259255645.437158, 273202586.073277, 293378374.165566, 305348169.735337, 306201906.332519, 319315046.142294, 332365965.143783, 353221779.166367, 371355032.611352, 407040577.431088, 441876195.265352, 473787968.823934, 465625348.763238, 482366734.326786, 549948147.643596, 558195565.001281, 695864174.949751, 674332453.967171, 718809367.360333, 766069292.063984, 710521260.600497, 737647359.764641, 754214714.159174, 755300982.465455, 799402267.157435, 818694126.42754, 849511059.14746, 920354510.792843, 969227555.898461, 1064417021.19417, 1092144084.19084, 972462556.450579, 1047872711.06059, 1137654834.89056, 0
"Guatemala", 0, 1136418615.01214, 1251542612.42833, 1313752328.47162, 1374380277.23389, 1434175233.40879, 1480672814.69545, 1624809198.72886, 1732144406.88005, 1889131498.73695, 2035851049.6879, 2237039796.55033, 2627027883.46549, 3210083443.31005, 3749063904.87816, 4306949355.17658, 5103739274.63214, 6039655329.10637, 7273474910.01749, 8314612420.43653, 8795360206.1664, 8493300241.37955, 8310452205.61804, 8671579608.52788, 9183861648.07442, 8688191497.44721, 8502701673.19651, 8423264356.02842, 8587530805.16429, 8436347841.02721, 8999199495.3573, 9822233731.67798, 11165667570.0397, 12342967330.3067, 13959217874.3919, 15179389558.0659, 16541192827.0927, 17825914041.5863, 18718073930.2739, 19403823911.2346, 18999604862.6783, 19457504521.196, 20751703287.1029, 23402811682.5202, 25851415027.7767, 28435415231.3776, 31906776828.3188, 35859842519.6572, 37151611198.6451, 38993176891.7852, 42189634351.3826, 46675401522.4489, 50804424133.6148, 54279118363.671, 57670069913.4487, 61233780866.0277, 65897808308.343, 71991564330.6013, 76754526650.2306, 75708158314.4368, 84375528513.311, 92836529899.6651, 0
"Guyana", 0, 170367403.142859, 157436712.510726, 179821815.706905, 204812017.189126, 213848111.949507, 229866590.173697, 227979650.121556, 244886955.365264, 252992917.935767, 272274418.508503, 284771702.377554, 313141584.372706, 399681845.369966, 506949280.525082, 501229358.028622, 462856505.423563, 475034575.62113, 518255876.109112, 592925697.494151, 575104458.637643, 457232717.50599, 394458202.64962, 362411223.62033, 388064094.346385, 399540024.590402, 345332813.44227, 350683816.886488, 267800904.563233, 293983159.152072, 244864474.539481, 293390477.172166, 350163676.05377, 428785566.972182, 509387876.701489, 633202282.57022, 671230896.02237, 659696953.423246, 646606320.127665, 662571887.152647, 659405005.502927, 664936690.300039, 697154094.497201, 770958870.358283, 810508005.02236, 1100455159.86242, 1703923722.64462, 2880828171.32572, 3127938250.60627, 3383181616.35496, 3625808897.87306, 3989328269.53455, 4207028985.6449, 4253478779.68275, 4197321444.42612, 4319882556.0867, 4581580606.61854, 4899596101.13102, 5188279548.11545, 6466420429.02587, 7514729197.52567, 12066797186.9806, 0
"Honduras", 0, 377579727.425581, 401186694.494899, 437497473.555764, 491160324.353374, 537855941.634248, 580228708.89134, 638909097.790975, 666668061.460267, 709589451.080549, 749014096.479789, 820260898.678156, 950880143.121503, 1086296394.93864, 1195857076.88873, 1334556332.02748, 1550490402.83219, 2111934885.60756, 2978018997.18611, 4010680202.47239, 4128685670.68325, 3997178571.88082, 4036642011.53706, 4490969682.3007, 4957362961.82932, 5577633549.45028, 6396996265.29918, 6584229857.54439, 6130540325.62304, 5482223145.0739, 4798925605.33461, 4863995664.37095, 5103185539.25467, 4871390131.15412, 5119171170.48301, 5127320665.89325, 5471881922.76898, 5657572977.44142, 5937524372.04746, 6707315557.86604, 7078858370.35328, 7432921370.32566, 8024100955.46793, 8822620115.65526, 9640198696.00349, 10389769144.1153, 11641001589.5464, 13003885136.3231, 13649039938.307, 14462998430.9028, 15911345982.2876, 16986668679.8704, 17686919317.0832, 17960594719.8022, 18753419055.3907, 19697632920.4876, 21170287103.7602, 22310395825.3299, 23253764542.6641, 21715477242.2975, 25487527324.3418, 28670433063.0679, 0
"Croatia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25382583104.803, 25078369824.5142, 23689781048.1395, 23699797314.7207, 23060881938.9155, 24328324643.9246, 28837140971.6727, 36908076541.9539, 43988555438.6338, 48458428303.1976, 53947591007.1513, 60348991771.0494, 59877146873.726, 59509354070.6479, 59668533820.4169, 57392124796.058, 58653170632.7085, 57774024354.4053, 56615394679.9886, 53688348762.9407, 53919345912.8822, 58738812986.4758, 62647638993.2967, 59512191809.7457, 68846103518.5669, 75567449166.3473, 0
"Haiti", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1401152645.83125, 1460550208.04058, 1450201173.4897, 1480091989.13893, 1590596584.11657, 1787269322.53018, 2097033596.61745, 2282252675.74294, 2575398998.5269, 2585150530.08088, 2938966333.7314, 3249094093.23031, 2881351806.94381, 2333005623.31243, 1948293624.43514, 2378611468.4128, 2864795446.63823, 3146151101.53046, 3310619199.74118, 3743169963.39666, 4628894870.51981, 5473241926.0208, 6390604358.9904, 6035433866.63552, 6076901045.0354, 6469442868.08749, 7368604702.3372, 8461719657.01157, 9649722879.94202, 11192037635.2814, 11204596211.5733, 12492425675.6022, 13313208638.8935, 14448092762.7698, 15150750673.4559, 15073930856.813, 14680073823.26, 14811035497.032, 15686978237.5605, 15710970885.0033, 15069490434.375, 16503689498.6284, 18623837316.9481, 0
"Hungary", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37898727387.8052, 41706392014.4225, 43906091022.5785, 45012332487.7589, 45321891714.7341, 45309899961.7302, 45930813001.8725, 47144492581.6934, 48756201949.3376, 53752937937.7224, 67132858859.9968, 87458389311.2043, 104753252645.919, 113223115577.327, 118346693137.544, 132994835829.154, 134447757187.161, 132602670623.661, 132173326954.334, 129798368577.982, 133746329997.048, 133743095713.115, 130198416409.006, 128561321081.761, 129047512386.012, 146459115017.091, 161908258587.878, 156334690903.113, 172221279568.872, 183348542476.521, 0
"Indonesia", 0, 0, 0, 0, 0, 0, 0, 0, 7769866578.35922, 9052775672.8488, 9913847541.94535, 10873679142.0079, 13944893034.2936, 20050284174.8125, 28237829116.3833, 35657673274.0782, 41704721702.1305, 49942266265.8378, 56910623752.8339, 69673191430.5667, 80457776364.7436, 86906729264.5785, 83392792093.1914, 84554292399.4578, 83056774386.9164, 86661771790.7084, 87337571614.4244, 90024925882.4031, 93731587172.1727, 102001767831.81, 111801983654.027, 124314461184.887, 142010500377.677, 165279611302.789, 194601681203.544, 218210284396.758, 222541603692.639, 135080275195.546, 119650744634.749, 122450409459.52, 154214850972.443, 172499137482.47, 198234185991.915, 241393121395.299, 276758984896.047, 315565146231.739, 371908892978.174, 457090280520.567, 512965798111.521, 612253814949.584, 737717017029.891, 889278531379.333, 939754625193.1, 922995729829.543, 886547498548.038, 890493673469.039, 934207963766.126, 1028158608366.04, 1096634205214.9, 1059188261565.4, 1142865784898.97, 1260906225155.51, 0
"Isle of Man", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1259005537.56172, 1408951929.96637, 1619750798.33436, 1683150100.58117, 1746980215.17885, 1862710757.8571, 2191640213.39626, 2717237684.76039, 3179239613.33316, 3610701825.77967, 3891330475.03011, 3580136889.95, 3880391826.31514, 6073247399.08275, 6314735358.38675, 6948946109.4479, 7377358321.14003, 7430345767.27456, 6990705602.49053, 6568246520.19734, 6512435827.5279, 6991582501.21017, 7091881620.94494, 6664786678.13427, 0, 0, 0
"India", 0, 41173872254.7344, 45729179876.8742, 52536801654.6647, 55857844003.0754, 53934009903.3327, 55004484963.2513, 53910366534.5608, 59167585312.9902, 63879486703.2833, 67629615139.6392, 71807647949.9395, 85739259551.0737, 102230290594.932, 118282717798.397, 115091126940.907, 121037470468.363, 138152203440.297, 152445138619.298, 188583005661.953, 210991397107.947, 210369114691.643, 212449794676.816, 215868666979.233, 229291864603.19, 250405572096.368, 287582669626.295, 329150681900.273, 332774275253.972, 334591728469.989, 308580779890.882, 312509695233.326, 300632783382.643, 322746133922.485, 354316509968.975, 395271174106.694, 409899469353.723, 420153119468.892, 454396841520.107, 467082096657.686, 485442590013.548, 500197978420.267, 573893143645.888, 687282161526.118, 809085090887.705, 916983754262.845, 1081966967896.35, 1195030994160.11, 1358352097364.15, 1505735812827.15, 1704432605200.14, 1870994908190.54, 1941116735663.79, 2020998390878.34, 2097598211618.93, 2246783907017.68, 2439593980863.36, 2713329693574.4, 2878536458689.68, 2659600290791.55, 3019856791485.15, 3385774166119.69, 0
"Ireland", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6276788886.64834, 7835495389.18987, 9394407814.52202, 10824268974.1679, 10627112201.9954, 11734302622.0202, 13724287166.5851, 17263011926.0509, 21774222036.6913, 23422599996.0122, 22264476477.6605, 20083045320.3498, 19822997734.905, 19911052915.5415, 22557011006.2308, 29086555712.9617, 36738564104.7212, 38958573443.7961, 44137988346.2571, 46393097465.3571, 51388373395.4515, 52218352698.868, 55581256930.1691, 61062706123.0288, 68662967231.5081, 75874678537.7305, 79556565090.0203, 85205540247.9515, 91821846320.9704, 93112659777.5802, 97985442468.7474, 119828966715.622, 154008114668.194, 185699048026.809, 204926038705.668, 222311297404.195, 228684754377.682, 212293055735.917, 205177862369.325, 194073460283.678, 188284006243.823, 201526735820.077, 216243346266.598, 236431882924.555, 246585425767.257, 257141341261.512, 288644044256.46, 314049336366.987, 325186059939.345, 383113711953.776, 408766564317.664, 0
"Iran, Islamic Rep.", 0, 4770356372.8256, 4952818465.09155, 5311579490.29296, 6185796283.33174, 6898444969.89755, 7583586035.785, 8661977918.9404, 9955340351.35438, 11027042701.0398, 13019688662.9896, 16346787474.5284, 22431189276.7515, 34218486793.9734, 48392918661.9938, 67639213426.0191, 72397172917.258, 72898823042.5203, 82925254898.9837, 83061969995.2356, 95468278897.5373, 125723139254.034, 142795218540.681, 142430947256.145, 162822129379.477, 177648326719.651, 177151806399.615, 156722463914.572, 138412330295.64, 142994596978.134, 0, 0, 0, 0, 79054309128.4401, 100516419691.354, 113789148977.701, 114425284851.795, 113255894677.039, 116010632486.533, 120218255984.163, 127544727265.224, 150227468405.775, 173535908326.437, 206609829874.932, 245850040793.673, 304880066373.321, 358314284160.725, 405292335147.675, 460740975828.801, 524084536342.066, 578900774370.185, 576249018375.642, 538916706423.553, 447832702332.501, 456042782760.664, 463755356747.25, 418179493162.403, 345251741702.064, 285438615505.917, 308910240585.093, 352591177868.231, 0
"Iraq", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53414881083.0446, 47985608815.8621, 43479638761.5832, 34794378642.576, 38644458231.2915, 42978759791.5577, 48720824752.1344, 57491354100.5442, 61954977178.1134, 63451911359.8391, 123119557423.222, 1185603433.92835, 831923776.835364, 832144044.502484, 1254877992.83111, 2596900878.35113, 8109693027.13596, 16174115269.0946, 20319411281.9408, 29343523976.7601, 37496997867.4828, 41928045296.8245, 35312796057.4661, 21678370392.5784, 36115940056.7469, 38526791310.208, 50087469515.8816, 66916788822.3448, 100646372540.784, 120476422894.252, 136158435527.535, 152546202972.543, 201093216972.671, 233719661735.576, 232110126180.194, 206205801015.773, 195552976207.64, 174135718891.776, 193888089242.185, 227221921452.089, 198645453071.832, 203511582792.07, 234694588180.867, 0
"Iceland", 0, 280481087.585506, 323479574.868951, 387567639.670805, 469103340.061838, 581826188.645777, 618271495.256564, 562064166.198631, 505794508.15242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7721591855.18345, 8022126578.36982, 8432200070.24025, 8869736908.38913, 8749898468.53556, 8892356029.15572, 9761097650.655, 12273031298.3174, 14990679693.0897, 16237828118.9016, 19278808573.5095, 15890356374.2762, 13331237695.9909, 11536004214.8189, 11996825193.6397, 13049222442.082, 15205106971.0956, 15743510973.494, 16521359935.8427, 18419638944.0593, 20683023302.1511, 23904816144.4576, 26309405013.5467, 22766865349.2032, 23534080802.8032, 26229302910.7831, 0
"Israel", 0, 3027338320.44626, 3170012295.73468, 3239348469.93476, 3699445025.49823, 3871782085.47447, 4050013879.49439, 4843054899.23431, 5491940542.29992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115365924604.026, 116488412735.988, 117282220545.095, 125694595554.102, 128278393528.965, 125687093883.02, 129117700401.355, 140757502237.146, 153803279002.266, 162508621159.661, 177458065088.066, 196603774106.291, 209603528674.379, 231371847297.96, 251590769854.232, 261878070277.469, 282651940616.947, 301025094866.317, 306303004440.49, 314828094485.928, 332954769350.502, 368850296269.094, 396536498680.98, 397385365846.517, 462479847273.057, 527023458527.877, 0
"Italy", 0, 49039522314.4454, 54567043543.5464, 59972791169.1016, 66533106005.7548, 74148050788.3597, 81930085970.028, 90268418453.9998, 99159428098.4641, 110751972263.411, 121887764029.899, 142234700911.677, 178091868083.94, 216605066338.504, 239670899638.595, 251447921264.96, 264411494038.461, 295676463746.424, 379688509202.648, 475866853866.869, 492183920464.854, 464712944284.388, 431488342977.723, 439302931238.536, 454594700012.667, 530780518388.609, 688214132624.479, 903460293475.811, 980184843357.952, 1058561733348.28, 1155926041690.07, 1303828800884.59, 1227058517067.97, 1185817192882.17, 1175254190358.83, 1241026153537.26, 1268444575697.17, 1264456283290.32, 1251551474085.05, 1247644118344.06, 1207412743366.58, 1185034073238.0, 1341505622301.32, 1635881041592.75, 1882922409930.49, 1993160972351.87, 2099697225184.9, 2234431635881.31, 2244989457818.05, 2250108568010.09, 2254965823066.91, 2156607968054.97, 2142306332319.66, 2122305208133.44, 2004023281021.86, 1938263470221.71, 1899454177956.46, 2045243152721.79, 2085348667257.28, 1928006891909.04, 2153854538244.42, 2251550230585.41, 0
"Jamaica", 0, 0, 0, 0, 0, 0, 0, 1139676125.74648, 1195380046.54073, 1348095964.83421, 1440538131.59827, 1897897594.54124, 2005216842.6441, 2366258485.74116, 2778228151.36996, 2827568434.57975, 3027722440.15539, 2977113038.3149, 2821432715.07597, 2636318501.6518, 2852058132.18341, 3016199639.19759, 3159812639.26881, 2613129269.26468, 2159836339.62162, 2235994961.25271, 2771295069.21782, 3540127982.70996, 4054974695.77804, 4291812579.07373, 4226028118.69713, 3960973459.86599, 4568823469.94985, 4715123394.46281, 5813794959.80297, 6455651371.81072, 7146409890.98152, 7544582403.35061, 8203087445.58066, 8598297980.46746, 8661083975.42017, 8772091617.11255, 9308287899.32376, 9955574838.00456, 10400134913.9529, 11251206383.853, 11949909264.4993, 12697695989.2536, 12093691210.0766, 12344214750.5944, 12978185191.3797, 14147593262.1186, 14330833727.8647, 14129105068.4842, 13597633949.1617, 13358039456.0908, 13874120497.4714, 14700979707.9503, 15469599220.4441, 13826989981.8327, 14686930589.3482, 16273257132.7976, 0
"Jordan", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2604416152.45923, 3552532656.98693, 4305742946.73419, 5037893376.52638, 5071473214.30083, 4671318724.04245, 4812061825.29171, 4833315039.17626, 5635013245.29338, 6588926651.04015, 7027871121.39727, 5307334138.35295, 4545636204.69323, 4090145242.10923, 4942373682.91329, 5363057244.62993, 5889321501.15356, 6525258814.48374, 6769394756.34848, 7030528093.52386, 7293162221.16729, 7719517385.78014, 8567133295.19824, 9061965976.61728, 9456877764.37824, 10334200896.6114, 12047917816.0062, 13476916833.2711, 15064628923.7939, 17075494531.715, 20362121483.0516, 23325280843.956, 25592556025.3446, 27766547042.5908, 30120594696.5008, 32620735661.0063, 34989080746.5548, 36645221072.7865, 38173997609.818, 40069457311.7194, 42817287049.7873, 44703224059.5823, 44216630671.6007, 46904440799.0865, 49137048509.392, 0
"Japan", 0, 58263336690.8218, 66780643407.4231, 78212137589.8286, 87873945268.9136, 102987555979.422, 120524588631.589, 144524620852.06, 171679803567.231, 193698196933.039, 227213078148.072, 295632708791.169, 398274869450.447, 494417301779.7, 583914633739.221, 617632789260.544, 685773885685.949, 867687595672.648, 1109035261243.42, 1284444132176.44, 1329207521085.05, 1267134072220.99, 1236104721348.06, 1277948750849.76, 1413078799087.07, 1710451569660.55, 2242993069837.08, 3088476476778.49, 3381726852985.01, 3505824616906.87, 3603587010661.32, 3860373682593.68, 4254958774754.29, 4709834832237.31, 5375383045390.26, 5525959299203.38, 5137476244908.1, 4425810697954.61, 4345613104082.83, 4669256815159.34, 4753281348036.32, 4506779758379.61, 4554341041496.15, 4982046996469.67, 5273871945692.42, 5189856423233.96, 5032038736803.07, 5043537859644.5, 5023446107004.93, 5623425675778.43, 6067944713976.76, 6389215991937.82, 6225972813842.22, 5656060796742.79, 5006471935029.79, 4887581873400.53, 4943005267665.77, 5300391313001.46, 5315223353077.05, 5160300224563.11, 5461340871047.81, 5310460775871.18, 0
"Kazakhstan", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23384028484.1869, 21155223488.2665, 20232283701.7225, 20822894296.4792, 21372357999.7905, 20894197080.7509, 19296001945.5511, 18866293482.9585, 20151282120.541, 22666185410.1137, 27037405500.6059, 34581107934.8182, 44447538149.3411, 59140125239.9387, 77048223215.0716, 96342540868.4426, 109347602803.894, 121366972285.657, 137043516450.411, 166910698886.52, 201747225783.822, 208881386501.1, 199694752873.409, 155999097993.141, 145112008012.999, 147576694029.188, 163361644199.61, 163276500344.636, 168692843270.256, 188688263602.273, 0
"Kenya", 0, 836050921.228768, 924938645.958952, 973334016.572279, 999617814.580967, 1159379222.41278, 1206136254.61369, 1344671406.3837, 1495590299.2782, 1511904503.5737, 1881061040.7385, 2276184095.85918, 2515227510.31142, 3008286338.19794, 3418793562.5906, 3512648818.64287, 4108841893.79503, 4926113813.91933, 6214419113.71302, 7445379546.78603, 7662932976.00745, 6990942734.4062, 6199954896.87911, 5991196487.53546, 6072634469.26959, 6945763990.84193, 7980499910.0254, 9007022455.06492, 9067001818.11361, 8845123196.81818, 8466101520.84654, 8334013541.04805, 6965870950.04039, 6895073091.87389, 7450069000.84169, 9612736058.36724, 11327630272.5836, 12956211518.6593, 13283704622.5276, 13172821842.8555, 13000590813.7705, 12882102806.4333, 14031378687.2186, 16076227775.6087, 18609115728.2988, 21847771372.5664, 27060697889.7045, 32710324299.9005, 33429518993.3467, 38745132326.3307, 43127835272.5682, 46512374617.6946, 50624928687.4448, 57582713234.1678, 62095754501.7872, 71748257092.6125, 75691962705.479, 86589036361.3609, 96154460806.478, 98655214498.0783, 110027311848.985, 117312612535.379, 0
"Kyrgyz Republic", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2328465420.23142, 2029015156.30703, 1648871546.28485, 1621943256.2151, 1787836224.82312, 1853324691.41391, 1699242981.18929, 1447516508.00435, 1375311507.66095, 1386829418.25763, 1449155407.56881, 1723969122.78626, 2050029960.00553, 2298806065.43559, 2608044735.45179, 3223309272.05834, 4068045327.49037, 4654898161.20909, 4636709552.1901, 4850548090.98204, 5814174610.20982, 6829132959.79435, 7278478646.8943, 7025885604.57652, 6741191536.7984, 6901491002.05862, 7731832021.95846, 8190680322.4395, 8171519591.9985, 8697416924.79677, 10063853603.6792, 0
"Cambodia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2653589381.93658, 3488194844.75234, 3614350379.7009, 3364321403.62601, 3523570623.76471, 3657595026.54978, 3876679653.14945, 4014092859.10042, 4542950446.19938, 5290233016.55133, 6164301624.47491, 6979365691.546, 8050566141.6672, 9277305281.71146, 9818655567.35258, 10816526838.4374, 11855214703.7152, 13079498466.406, 14367117133.7111, 15519758890.6581, 16563942899.0677, 18078663604.8652, 19964016384.7312, 22796925306.149, 25211727180.7034, 25138725039.5809, 26266782635.9332, 28373434132.5726, 0
